time,id,payload
1751528301.286,117,07EA19091C6B3000
1751528301.286,118,4D010903EA02
1751528301.297,119,0300FBFFE4FF
1751528301.306,5F3,0009008F00640000
1751528301.316,5F5,00640000006403E8
1751528301.363,5F0,01E705E305E310D3
1751528301.373,116,0000000000000000
1751528301.384,117,07EA19091C6B3000
1751528301.384,118,3D01AA01A603
1751528301.395,119,0200FAFFDDFF
1751528301.463,5F0,01E705C505C51088
1751528301.473,116,0000000000000000
1751528301.484,117,07EA19091C6B3000
1751528301.484,118,E201B4014E05
1751528301.495,119,0000F6FFDAFF
1751528301.564,5F0,01E705B505B51009
1751528301.575,116,0000000000000000
1751528301.585,117,07EA19091C6B3000
1751528301.586,118,E2008A001804
1751528301.596,119,FBFFFCFFDCFF
1751528301.664,5F0,01E705B505B50F83
1751528302.673,116,0000000000000000
1751528302.684,117,07EA19091C6B3000
1751528302.684,118,FE00CA012D04
1751528302.695,119,FAFFF8FFE4FF
1751528302.765,5F0,01E805BE05BE0F20
1751528302.776,116,0000000000000000
1751528302.786,117,07E9AD091CBB3000
1751528302.787,118,AD0185006004
1751528302.797,119,FAFFFAFFE5FF
1751528302.806,5F3,0005008F00640000
1751528302.806,5F5,00640000006403E8
1751528302.841,5F6,005C017101710000
1751528302.851,5F7,000000000000FFA0
1751528302.851,61B,A3020000000000FF
1751528302.862,624,0000000000CE0000
1751528302.862,5F2,03E800FB02BC0759
1751528302.873,5F4,000003E803E803E8
1751528302.873,5F0,01E805BE05BE0EAD
1751528302.884,116,0000000000000000
1751528302.895,117,07E9AD091CBB3000
1751528302.895,118,FB01FA01E202
1751528302.906,119,0000FEFFDEFF
1751528302.965,5F0,01E805BD05BD0E53
1751528302.981,116,0000000000000000
1751528302.991,117,07E9AD091CBB3000
1751528302.992,118,0503AB02E803
1751528302.002,119,0300FAFFCDFF
1751528302.065,5F0,01E805BC05BC0DCA
1751528302.084,116,0000000000000000
1751528302.094,117,07E9AD091CBB3000
1751528302.095,118,E802BC03E502
1751528302.105,119,0B00FAFFADFF
1751528302.166,5F0,01E805CA05CA0D49
1751528302.187,116,0000000000000000
1751528302.188,117,07E9AD091CBB3000
1751528302.198,118,4C03D503EB04
1751528302.209,119,FEFFF6FFA7FF
1751528302.266,5F0,01E805D505D50096
1751528302.287,116,0000000000000000
1751528302.298,117,07E9AD091CBB3000
1751528302.298,118,AB018B032404
1751528302.309,119,FEFFF8FFA0FF
1751528302.309,5F3,0004009000640000
1751528302.320,5F5,00640000006403E8
1751528302.366,5F0,01E805F205F20BF3
1751528302.387,116,0000000000000000
1751528302.398,117,07E9AD091CBB3000
1751528302.398,118,7A0103043704
1751528302.409,119,0600F5FF97FF
1751528302.466,5F0,01E8060406040C62
1751528302.487,116,0000000000000000
1751528302.488,117,07E9AD091CBB3000
1751528302.498,118,A5019A047903
1751528302.509,119,0400F6FFA3FF
1751528302.566,5F0,01E8061406140CAD
1751528302.587,116,0000000000000000
1751528302.598,117,07E9AD091CBB3000
1751528302.598,118,B90079047D03
1751528302.609,119,0700F3FFA6FF
1751528302.667,5F0,01E80E4A0E4A0BAF
1751528303.687,116,0000000000000000
1751528303.698,117,07E9AD091CBB3000
1751528303.698,118,CE001A03CA03
1751528303.709,119,0500F4FFA6FF
1751528303.767,5F0,01E90E8B0E8B0BB6
1751528303.790,116,0000000000000000
1751528303.790,117,07E953091CB82100
1751528303.801,118,CB018F03F103
1751528303.812,119,FAFFEFFFA6FF
1751528303.812,5F3,0067009100640000
1751528303.822,5F5,00640015006403E8
1751528303.848,5F6,005D016001600000
1751528303.848,5F7,000001710031FFCB
1751528303.859,61B,A402000000000000
1751528303.869,624,0000000000A10000
1751528303.870,5F2,03E8017702BC075E
1751528303.880,5F4,000003E803E803E8
1751528303.880,5F0,01E90ECE0ECE0CE8
1751528303.893,116,0000000000000000
1751528303.903,117,07E953091CB82100
1751528303.904,118,D300EF03D203
1751528303.914,119,FFFFF8FFACFF
1751528303.967,5F0,01E90F2F0F2F0BBC
1751528303.996,116,0000000000000000
1751528303.996,117,07E953091CB82100
1751528303.007,118,E000AA025E03
1751528303.018,119,0100F3FFB0FF
1751528303.068,5F0,01E90C090C090C63
1751528303.099,116,0000000000000000
1751528303.109,117,07E953091CB82100
1751528303.110,118,D500B2020C03
1751528303.120,119,FDFFF7FFAEFF
1751528303.168,5F0,01E9077D077D0001
1751528303.206,116,0000000000000000
1751528303.217,117,07E953091CB82100
1751528303.217,118,2800F5021703
1751528303.228,119,0000F4FFAEFF
1751528303.273,5F0,01E9079407940C31
1751528303.302,116,0000000000000000
1751528303.313,117,07E953091CB82100
1751528303.313,118,540032031004
1751528303.324,119,0000F5FFAEFF
1751528303.324,5F3,0038009100640000
1751528303.335,5F5,00640000006403E8
1751528303.368,5F0,01E9077D077D0CD8
1751528303.402,116,0000000000000000
1751528303.413,117,07E953091CB82100
1751528303.413,118,8BFF74023E03
1751528303.424,119,0100F4FFB4FF
1751528303.468,5F0,01E9073F073F0C2B
1751528303.502,116,0000000000000000
1751528303.503,117,07E953091CB82100
1751528303.513,118,C500A2017A03
1751528303.524,119,F9FFF3FFC1FF
1751528303.569,5F0,01E9070C070C0C9C
1751528303.602,116,0000000000000000
1751528303.613,117,07E953091CB82100
1751528303.613,118,0CFFD2FE8A03
1751528303.624,119,F4FFFCFFDAFF
1751528303.669,5F0,01E906D706D70C47
1751528304.703,116,0000000000000000
1751528304.703,117,07E953091CB82100
1751528304.714,118,5FFFB3FFDD02
1751528304.724,119,FCFFF7FFF8FF
1751528304.776,5F0,01EA06B306B30C40
1751528304.805,116,0000000000000000
1751528304.815,117,07E91E091C5B2200
1751528304.816,118,340024FF3204
1751528304.827,119,F1FFF9FF0B00
1751528304.827,5F3,000A009100640000
1751528304.837,5F5,00640000006403E8
1751528304.848,5F6,005D016601660000
1751528304.859,5F7,00000000FFE50000
1751528304.859,61B,A602000000000000
1751528304.870,624,00000000008B0000
1751528304.870,5F2,03E8016E02BC0763
1751528304.881,5F4,000003E803E803E8
1751528304.881,5F0,01EA068506850CC9
1751528304.919,116,0000000000000000
1751528304.919,117,07E91E091C5B2200
1751528304.930,118,B2FFABFC1404
1751528304.940,119,F5FF00001D00
1751528304.970,5F0,01EA068D068D0C4A
1751528304.011,116,0000000000000000
1751528304.011,117,07E91E091C5B2200
1751528304.022,118,8E00C4FC7D04
1751528304.033,119,F2FF00003B00
1751528304.070,5F0,01EA068806880D50
1751528304.114,116,0000000000000000
1751528304.124,117,07E91E091C5B2200
1751528304.125,118,290018FE7203
1751528304.135,119,FAFF0C004800
1751528304.171,5F0,01EA067806780D89
1751528304.217,116,0000000000000000
1751528304.217,117,07E91E091C5B2200
1751528304.228,118,5FFF1CFD8B03
1751528304.238,119,F9FF04004700
1751528304.271,5F0,01EA066906690CB6
1751528304.307,5F3,0013008F00640000
1751528304.307,5F5,00640015006403E8
1751528304.316,116,0000000000000000
1751528304.327,117,07E91E091C5B2200
1751528304.327,118,5F003CFC6A04
1751528304.338,119,EFFF02005000
1751528304.372,5F0,01EA0EA40EA40D45
1751528304.424,116,0000000000000000
1751528304.434,117,07E91E091C5B2200
1751528304.435,118,B10084FB5204
1751528304.445,119,EBFF07005700
1751528304.472,5F0,01EA0E330E330C5F
1751528304.516,116,0000000000000000
1751528304.517,117,07E91E091C5B2200
1751528304.527,118,080119FCCD03
1751528304.538,119,080000005F00
1751528304.572,5F0,01EA0A7D0A7D0D73
1751528304.616,116,0000000000000000
1751528304.627,117,07E91E091C5B2200
1751528304.627,118,D6FF04FE0604
1751528304.638,119,FAFF13005700
1751528305.673,5F0,01EA0EE90EE90D81
1751528305.717,116,0000000000000000
1751528305.717,117,07E91E091C5B2200
1751528305.728,118,98FFDCFC5E05
1751528305.739,119,F4FF0A003C00
1751528305.779,5F0,01EB0EFB0EFB0C20
1751528305.807,5F3,007E009100640000
1751528305.817,5F5,00640015006403E8
1751528305.820,116,0000000000000000
1751528305.831,117,07E8DC091BF92500
1751528305.831,118,4700EEFC1304
1751528305.842,119,FBFF03003F00
1751528305.842,5F6,005D016401640000
1751528305.853,5F7,000001AB0029FF0E
1751528305.853,61B,A602000000000000
1751528305.864,624,00000000004F0000
1751528305.864,5F2,03E801B302BC0763
1751528305.874,5F4,000003E803E803E8
1751528305.875,5F0,01EB0F620F620CE4
1751528305.923,116,0000000000000000
1751528305.923,117,07E8DC091BF92500
1751528305.934,118,D2FF55FDCF03
1751528305.945,119,FEFF0D003F00
1751528305.973,5F0,01EB0FE40FE40DEE
1751528305.026,116,0000000000000000
1751528305.026,117,07E8DC091BF92500
1751528305.037,118,18FF21FE1203
1751528305.048,119,02000D003600
1751528305.073,5F0,01EB0FDF0FDF0C96
1751528305.129,116,0000000000000000
1751528305.129,117,07E8DC091BF92500
1751528305.140,118,D6FFF100C403
1751528305.151,119,0900FBFF2000
1751528305.174,5F0,01EB0C420C420CFA
1751528305.233,116,0000000000000000
1751528305.244,117,07E8DC091BF92500
1751528305.244,118,BBFFB6FF0C04
1751528305.255,119,000000000A00
1751528305.274,5F0,01EB08EE08EE0D55
1751528305.307,5F3,009A009100640000
1751528305.307,5F5,00640000006403E8
1751528305.331,116,0000000000000000
1751528305.342,117,07E8DC091BF92500
1751528305.342,118,5B0029038903
1751528305.353,119,1300FFFFE0FF
1751528305.374,5F0,01EB082408240CBC
1751528305.431,116,0000000000000000
1751528305.442,117,07E8DC091BF92500
1751528305.442,118,870021051C04
1751528305.453,119,0600F5FFCAFF
1751528305.474,5F0,01EB087708770E4B
1751528305.531,116,0000000000000000
1751528305.532,117,07E8DC091BF92500
1751528305.542,118,31002E032F04
1751528305.553,119,FEFFF9FFBEFF
1751528305.575,5F0,01EB086408640DD8
1751528305.631,116,0000000000000000
1751528305.632,117,07E8DC091BF92500
1751528305.642,118,2D003F02FE04
1751528305.653,119,0200F3FFBCFF
1751528306.675,5F0,01EB088908890EC7
1751528306.732,116,0000000000000000
1751528306.743,117,07E8DC091BF92500
1751528306.743,118,6700B603EE03
1751528306.754,119,0000F8FFB6FF
1751528306.776,5F0,01EC087D087D0EA9
1751528306.807,5F3,00A6009000640000
1751528306.818,5F5,00640000006403E8
1751528306.835,116,0000000000000000
1751528306.835,117,07E885091BC02600
1751528306.846,118,4B0096022F04
1751528306.857,119,0000F4FFBCFF
1751528306.857,5F6,005F018901890000
1751528306.868,5F7,0000002AFFF9002E
1751528306.868,61B,A702000000000000
1751528306.878,624,0000000000710000
1751528306.879,5F2,03E8021F02BC0766
1751528306.889,5F4,000003E803E803E8
1751528306.889,5F0,01EC086A086A0EB0
1751528306.938,116,0000000000000000
1751528306.949,117,07E885091BC02600
1751528306.949,118,C6FED300C903
1751528306.959,119,F7FFFFFFDBFF
1751528306.976,5F0,01EC086908690EEC
1751528306.043,116,0000000000000000
1751528306.053,117,07E885091BC02600
1751528306.054,118,20FFA8FF4803
1751528306.064,119,0000F8FFEEFF
1751528306.076,5F0,01EC086608660F33
1751528306.144,116,0000000000000000
1751528306.154,117,07E885091BC02600
1751528306.155,118,D4FE49FDE003
1751528306.165,119,FDFFFBFF0F00
1751528306.183,5F0,01EC085008500F60
1751528306.252,116,0000000000000000
1751528306.252,117,07E885091BC02600
1751528306.263,118,FCFEBEFD4203
1751528306.273,119,0400F3FF1F00
1751528306.276,5F0,01EC084908490FC7
1751528306.308,5F3,00A7009100640000
1751528306.318,5F5,00640000006403E8
1751528306.345,116,0000000000000000
1751528306.346,117,07E885091BC02600
1751528306.356,118,1B0045FF3803
1751528306.367,119,0800FEFF2600
1751528306.377,5F0,01EC083908390FF2
1751528306.445,116,0000000000000000
1751528306.456,117,07E885091BC02600
1751528306.456,118,B8005BFE1704
1751528306.467,119,0900FFFF1F00
1751528306.477,5F0,01EC082B082B101C
1751528306.546,116,0000000000000000
1751528306.546,117,07E885091BC02600
1751528306.557,118,A7FF23FE2805
1751528306.567,119,0900FBFF1E00
1751528306.577,5F0,01EC082308231088
1751528306.645,116,0000000000000000
1751528306.656,117,07E885091BC02600
1751528306.656,118,43006DFF2704
1751528306.667,119,110000001700
1751528307.686,5F0,01EC0819081910C4
1751528307.748,116,0000000000000000
1751528307.759,117,07E885091BC02600
1751528307.759,118,A700B600B504
1751528307.770,119,1400F7FF0900
1751528307.777,5F0,01ED080B080B1119
1751528307.808,5F3,00A8009200640000
1751528307.818,5F5,00640000006403E8
1751528307.842,5F6,005E018901890000
1751528307.842,5F7,0000FAF3FFF70043
1751528307.853,61B,A7020000000000FF
1751528307.864,624,0000000000820000
1751528307.864,5F2,03E801DD02BC0765
1751528307.874,5F4,000003E803E803E8
1751528307.875,116,0000000000000000
1751528307.885,117,07E81F091B7B2F00
1751528307.886,118,A0FF4F018504
1751528307.896,119,19000B00EBFF
1751528307.897,5F0,01ED07970797119B
1751528307.953,116,0000000000000000
1751528307.964,117,07E81F091B7B2F00
1751528307.964,118,75FF5201EA00
1751528307.975,119,0700FFFFEDFF
1751528307.981,5F0,01ED06C106C11138
1751528307.056,116,0000000000000000
1751528307.056,117,07E81F091B7B2F00
1751528307.067,118,240352023704
1751528307.078,119,FAFFF0FFDAFF
1751528307.078,5F0,01ED065606561056
1751528307.159,116,0000000000000000
1751528307.169,117,07E81F091B7B2F00
1751528307.170,118,02038102B503
1751528307.180,119,09001300D4FF
1751528307.181,5F0,01ED061906190FFE
1751528307.260,116,0000000000000000
1751528307.271,117,07E81F091B7B2F00
1751528307.271,118,8802E5005A05
1751528307.282,119,F8FF0700E0FF
1751528307.282,5F0,01ED05F505F50F75
1751528307.308,5F3,0009009200640000
1751528307.319,5F5,00640000006403E8
1751528307.360,116,0000000000000000
1751528307.361,117,07E81F091B7B2F00
1751528307.371,118,9D010A027203
1751528307.382,119,F8FF0400D4FF
1751528307.382,5F0,01ED05E905E90ED7
1751528307.460,116,0000000000000000
1751528307.471,117,07E81F091B7B2F00
1751528307.471,118,F4008F022903
1751528307.482,119,09000400CEFF
1751528307.482,5F0,01ED05E305E30E7F
1751528307.560,116,0000000000000000
1751528307.571,117,07E81F091B7B2F00
1751528307.571,118,6302E0022206
1751528307.582,119,0200FBFFD3FF
1751528307.582,5F0,01ED05E605E60E18
1751528307.660,116,0000000000000000
1751528307.661,117,07E81F091B7B2F00
1751528307.671,118,A601BF004F05
1751528308.682,119,FAFF0500DBFF
1751528308.682,5F0,01ED05E505E50DD6
1751528308.762,116,0000000000000000
1751528308.773,117,07E81F091B7B2F00
1751528308.773,118,D8FF5FFF2004
1751528308.784,119,F7FF0700E8FF
1751528308.784,5F0,01EE05E505E50DE0
1751528308.808,5F3,0005008F00640000
1751528308.809,5F5,00640000006403E8
1751528308.842,5F6,005C016D016D0000
1751528308.852,5F7,0000FFF80000FFDF
1751528308.853,61B,A702000000000000
1751528308.863,624,00000000007E0000
1751528308.864,5F2,03E8011102BC0765
1751528308.874,5F4,000003E803E803E8
1751528308.874,116,0000000000000000
1751528308.885,117,07E7C3091B212A00
1751528308.885,118,DAFF31007303
1751528308.896,119,F6FF0300FBFF
1751528308.896,5F0,01EE05ED05ED0DA4
1751528308.968,116,0000000000000000
1751528308.979,117,07E7C3091B212A00
1751528308.979,118,1C0049FFA804
1751528308.989,119,F9FF00000C00
1751528308.990,5F0,01EE0E280E280DF8
1751528308.071,116,0000000000000000
1751528308.081,117,07E7C3091B212A00
1751528308.082,118,1C00D6FC1804
1751528308.092,119,F0FF06002600
1751528308.093,5F0,01EE0E460E460CBB
1751528308.174,116,0000000000000000
1751528308.184,117,07E7C3091B212A00
1751528308.185,118,330162FD8505
1751528308.195,119,F7FF03004000
1751528308.196,5F0,01EE115611560E95
1751528308.275,116,0000000000000000
1751528308.275,117,07E7C3091B212A00
1751528308.286,118,C4FE38FD6104
1751528308.296,119,FDFF0D004300
1751528308.297,5F0,01EE12DB12DB0F1C
1751528308.312,5F3,0145009000640000
1751528308.313,5F5,0064001B006403E8
1751528308.375,116,0000000000000000
1751528308.386,117,07E7C3091B212A00
1751528308.386,118,0EFFCEFB0304
1751528308.397,119,F6FF03004000
1751528308.397,5F0,01EE136413640E33
1751528308.475,116,0000000000000000
1751528308.486,117,07E7C3091B212A00
1751528308.486,118,9DFE53FDDF04
1751528308.497,119,F9FF05004A00
1751528308.497,5F0,01EE0F610F610EE5
1751528308.575,116,0000000000000000
1751528308.576,117,07E7C3091B212A00
1751528308.586,118,F5FE1CFCC604
1751528308.597,119,FAFF04004E00
1751528308.597,5F0,01EE0AA80AA80F7F
1751528308.675,116,0000000000000000
1751528309.686,117,07E7C3091B212A00
1751528309.686,118,A7FEAAFCD703
1751528309.697,119,FDFF0A004E00
1751528309.697,5F0,01EE0AC50AC50FA8
1751528309.778,116,0000000000000000
1751528309.788,117,07E764091ADC2A00
1751528309.789,118,FBFF2CFD0605
1751528309.799,119,FEFFFFFF4200
1751528309.800,5F0,01EF0ACF0ACF0FF0
1751528309.809,5F3,0152009000640000
1751528309.819,5F5,00640000006403E8
1751528309.846,5F6,006101A401A40000
1751528309.857,5F7,0000002200000053
1751528309.857,61B,A702000000000000
1751528309.868,624,0000000000710000
1751528309.868,5F2,03E802F602BC0765
1751528309.879,5F4,000003E803E803E8
1751528309.880,116,0000000000000000
1751528309.890,117,07E764091ADC2A00
1751528309.891,118,5CFE6BFD8F03
1751528309.901,119,F9FF0B003900
1751528309.902,5F0,01EF0AD10AD11022
1751528309.983,116,0000000000000000
1751528309.993,117,07E764091ADC2A00
1751528309.994,118,A6FD26FE1D04
1751528309.004,119,0000FFFF3100
1751528309.005,5F0,01EF0AD50AD51098
1751528309.084,5F0,01EF0AD20AD21117
1751528309.087,116,0000000000000000
1751528309.097,117,07E764091ADC2A00
1751528309.098,118,F2FD94FCDB03
1751528309.108,119,F7FF0B003A00
1751528309.184,5F0,01EF0AC00AC0112C
1751528309.189,116,0000000000000000
1751528309.200,117,07E764091ADC2A00
1751528309.200,118,55FE0CFFA303
1751528309.211,119,FDFF04002C00
1751528309.284,5F0,01EF0AB40AB411BC
1751528309.289,116,0000000000000000
1751528309.300,117,07E764091ADC2A00
1751528309.300,118,4BFE7DFEFF03
1751528309.311,119,03000E002800
1751528309.311,5F3,015A009100640000
1751528309.322,5F5,00640000006403E8
1751528309.384,5F0,01EF0AA60AA611F8
1751528309.389,116,0000000000000000
1751528309.400,117,07E764091ADC2A00
1751528309.400,118,F8FD8FFE9805
1751528309.411,119,0000FFFF1D00
1751528309.485,5F0,01EF0AA30AA3124B
1751528309.489,116,0000000000000000
1751528309.500,117,07E764091ADC2A00
1751528309.500,118,EDFF10003406
1751528309.511,119,FEFF08001800
1751528309.585,5F0,01EF0AA20AA212B0
1751528309.589,116,0000000000000000
1751528309.600,117,07E764091ADC2A00
1751528309.600,118,DEFE52FE4105
1751528309.611,119,000013000F00
1751528309.685,5F0,01EF0A970A9712FA
1751528310.689,116,0000000000000000
1751528310.700,117,07E764091ADC2A00
1751528310.700,118,E3FE0B00CF04
1751528310.711,119,FEFF04000B00
1751528310.785,5F0,01F00A7E0A7E1335
1751528310.798,116,0000000000000000
1751528310.808,117,07E6ED091AEA3400
1751528310.809,118,D8FF05FF8205
1751528310.819,119,FFFF00000800
1751528310.820,5F3,0161009000640000
1751528310.830,5F5,00640000006403E8
1751528310.842,5F6,006001B001B00000
1751528310.853,5F7,00000003FFF50048
1751528310.853,61B,A702000000000000
1751528310.864,624,00000000009D0000
1751528310.864,5F2,03E802BB02BC0765
1751528310.875,5F4,000003E803E803E8
1751528310.887,5F0,01F00A620A621356
1751528310.895,116,0000000000000000
1751528310.905,117,07E6ED091AEA3400
1751528310.906,118,85FED6FF4004
1751528310.916,119,FEFF03000900
1751528310.986,5F0,01F00A410A41138A
1751528310.998,116,0000000000000000
1751528310.008,117,07E6ED091AEA3400
1751528310.009,118,BAFED8FF3704
1751528310.019,119,FCFF00000300
1751528310.086,5F0,01F008D408D413D0
1751528310.101,116,0000000000000000
1751528310.101,117,07E6ED091AEA3400
1751528310.112,118,06FF5AFF2303
1751528310.123,119,FFFF03000400
1751528310.186,5F0,01F006720672139C
1751528310.204,116,0000000000000000
1751528310.204,117,07E6ED091AEA3400
1751528310.215,118,4701FCFE3504
1751528310.225,119,FEFF00000400
1751528310.286,5F0,01F00621062112F1
1751528310.307,116,0000000000000000
1751528310.317,117,07E6ED091AEA3400
1751528310.318,118,32010E009002
1751528310.328,119,FDFFF6FF0600
1751528310.328,5F3,0008009000640000
1751528310.339,5F5,00640000006403E8
1751528310.387,5F0,01F005ED05ED1231
1751528310.404,116,0000000000000000
1751528310.415,117,07E6ED091AEA3400
1751528310.415,118,7202ECFE8503
1751528310.426,119,FDFF02000700
1751528310.487,5F0,01F005AF05AF11DE
1751528310.504,116,0000000000000000
1751528310.515,117,07E6ED091AEA3400
1751528310.515,118,A302FEFDE404
1751528310.526,119,FDFF05000900
1751528310.587,5F0,01F0059805981108
1751528310.604,116,0000000000000000
1751528310.605,117,07E6ED091AEA3400
1751528310.615,118,BC01F0FD8403
1751528310.626,119,FCFFFDFF1100
1751528311.688,5F0,01F0059105911068
1751528311.705,116,0000000000000000
1751528311.715,117,07E6ED091AEA3400
1751528311.716,118,4602E8FD1504
1751528311.726,119,F8FF03001B00
1751528311.788,5F0,01F105950595101C
1751528311.813,116,0000000000000000
1751528311.823,117,07E66E091B2A3500
1751528311.824,118,9A0088FDDE03
1751528311.834,119,FBFF06002500
1751528311.835,5F3,0004009000640000
1751528311.845,5F5,00640000006403E8
1751528311.845,5F6,005B016901690000
1751528311.856,5F7,0000FFF20000FFA3
1751528311.856,61B,A7020000000000FF
1751528311.867,624,0000000000AD0000
1751528311.867,5F2,03E800EE02BC0762
1751528311.878,5F4,000003E803E803E8
1751528311.891,5F0,01F1059905990FB0
1751528311.910,116,0000000000000000
1751528311.920,117,07E66E091B2A3500
1751528311.921,118,D400EDFC9004
1751528311.931,119,FCFF03003200
1751528311.988,5F0,01F1059A059A0F83
1751528311.013,116,0000000000000000
1751528311.023,117,07E66E091B2A3500
1751528311.024,118,7C011EFDF604
1751528311.034,119,FCFF01003800
1751528311.088,5F0,01F1059C059C0F64
1751528311.116,116,0000000000000000
1751528311.116,117,07E66E091B2A3500
1751528311.127,118,5CFFE6FCF803
1751528311.138,119,F9FF04003900
1751528311.189,5F0,01F1059705970F57
1751528311.218,116,0000000000000000
1751528311.229,117,07E66E091B2A3500
1751528311.229,118,60008CFCA903
1751528311.240,119,FCFFFFFF4500
1751528311.289,5F0,01F1059705970F3D
1751528311.309,5F3,0004009100640000
1751528311.320,5F5,00640000006403E8
1751528311.320,116,0000000000000000
1751528311.330,117,07E66E091B2A3500
1751528311.331,118,C9009BFB3904
1751528311.341,119,F8FF08005800
1751528311.389,5F0,01F1059805980F21
1751528311.421,116,0000000000000000
1751528311.431,117,07E66E091B2A3500
1751528311.432,118,AD0093FB0C05
1751528311.442,119,FAFF04004F00
1751528311.491,5F0,01F1059405940F31
1751528311.518,116,0000000000000000
1751528311.529,117,07E66E091B2A3500
1751528311.529,118,7EFF3BFCF803
1751528311.540,119,FFFF07005200
1751528311.590,5F0,01F10DDF0DDF0E85
1751528311.618,116,0000000000000000
1751528311.629,117,07E66E091B2A3500
1751528311.629,118,1E0029FB4C04
1751528311.640,119,000001004E00
1751528312.691,5F0,01F10E150E150EA1
1751528312.719,116,0000000000000000
1751528312.719,117,07E66E091B2A3500
1751528312.730,118,4401DFFCDF03
1751528312.741,119,FEFF01005100
1751528312.791,5F0,01F20E5B0E5B0E79
1751528312.809,5F3,0070009100640000
1751528312.820,5F5,00640015006403E8
1751528312.822,116,0000000000000000
1751528312.832,117,07E618091B9E2C00
1751528312.833,118,EE007CFA4007
1751528312.844,119,E9FF0F005100
1751528312.844,5F6,005C018201820000
1751528312.854,5F7,000001F1002DFFE9
1751528312.855,61B,A7020000000000FF
1751528312.865,624,00000000008B0000
1751528312.866,5F2,03E8014402BC0763
1751528312.876,5F4,000003E803E803E8
1751528312.891,5F0,01F20ED70ED70E89
1751528312.925,116,0000000000000000
1751528312.935,117,07E618091B9E2C00
1751528312.936,118,40FFE4FEF203
1751528312.946,119,EFFF2D003000
1751528312.992,5F0,01F20C380C380E99
1751528312.028,116,0000000000000000
1751528312.028,117,07E618091B9E2C00
1751528312.039,118,71008FFAE505
1751528312.050,119,F2FFF8FF3400
1751528312.094,5F0,01F2087508750EEE
1751528312.131,116,0000000000000000
1751528312.141,117,07E618091B9E2C00
1751528312.142,118,3A0071FCED03
1751528312.152,119,F3FF11005D00
1751528312.192,5F0,01F207D407D40E85
1751528312.234,116,0000000000000000
1751528312.234,117,07E618091B9E2C00
1751528312.245,118,B4FE26FB9F04
1751528312.255,119,000001004E00
1751528312.292,5F0,01F207E007E00E6B
1751528312.310,5F3,0086009000640000
1751528312.310,5F5,00640000006403E8
1751528312.333,116,0000000000000000
1751528312.344,117,07E618091B9E2C00
1751528312.344,118,A0FF3CFDFB03
1751528312.355,119,010002005000
1751528312.393,5F0,01F207C207C20E56
1751528312.433,116,0000000000000000
1751528312.444,117,07E618091B9E2C00
1751528312.444,118,330069FDF103
1751528312.455,119,FDFFFCFF4900
1751528312.493,5F0,01F207A307A30E70
1751528312.533,116,0000000000000000
1751528312.534,117,07E618091B9E2C00
1751528312.544,118,24FFC9FAA203
1751528312.555,119,F9FF03005700
1751528312.593,5F0,01F2077907790E71
1751528312.633,116,0000000000000000
1751528312.644,117,07E618091B9E2C00
1751528312.644,118,F200EEFCC304
1751528312.655,119,FBFFFBFF4F00
1751528313.693,5F0,01F2074807480DCC
1751528313.735,116,0000000000000000
1751528313.745,117,07E618091B9E2C00
1751528313.746,118,750125FB9405
1751528313.756,119,FBFF00005900
1751528313.793,5F0,01F3073A073A0DC2
1751528313.810,5F3,004C009000640000
1751528313.820,5F5,00640000006403E8
1751528313.837,116,0000000000000000
1751528313.837,117,07E60D091C372900
1751528313.848,118,3B0169FC0F03
1751528313.859,119,F9FF01005B00
1751528313.859,5F6,005D016F016F0000
1751528313.870,5F7,0000FFD8FFFDFFB9
1751528313.870,61B,A702000000000000
1751528313.880,624,0000000000940000
1751528313.881,5F2,03E801AD02BC0763
1751528313.891,5F4,000003E803E803E8
1751528313.894,5F0,01F3071E071E0C95
1751528313.940,116,0000000000000000
1751528313.940,117,07E60D091C372900
1751528313.951,118,64022BFC7404
1751528313.962,119,F6FF01005800
1751528313.994,5F0,01F3071E071E0C5A
1751528313.044,116,0000000000000000
1751528313.044,117,07E60D091C372900
1751528313.055,118,E60141027604
1751528313.065,119,0B0002002F00
1751528313.094,5F0,01F3070207020AA7
1751528313.146,116,0000000000000000
1751528313.146,117,07E60D091C372900
1751528313.157,118,EF00C9012F05
1751528313.168,119,1000FCFF0000
1751528313.194,5F0,01F3072E072E0B85
1751528313.254,116,0000000000000000
1751528313.264,117,07E60D091C372900
1751528313.265,118,2B008E02C702
1751528313.275,119,0E000B00F4FF
1751528313.295,5F0,01F3073607360B28
1751528313.310,5F3,0043009100640000
1751528313.321,5F5,00640000006403E8
1751528313.347,116,0000000000000000
1751528313.348,117,07E60D091C372900
1751528313.358,118,85FFFCFFD303
1751528313.369,119,F9FFF9FFEFFF
1751528313.403,5F0,01F3074507450AEF
1751528313.447,116,0000000000000000
1751528313.458,117,07E60D091C372900
1751528313.458,118,85000402C303
1751528313.469,119,0000FAFFE9FF
1751528313.495,5F0,01F3075807580000
1751528313.547,116,0000000000000000
1751528313.548,117,07E60D091C372900
1751528313.558,118,8800DA011D04
1751528313.569,119,0100FBFFD3FF
1751528313.595,5F0,01F3074E074E0AA8
1751528313.647,116,0000000000000000
1751528313.648,117,07E60D091C372900
1751528313.658,118,1D01BB033204
1751528313.669,119,0100F8FFC4FF
1751528314.696,5F0,01F3079407940C25
1751528314.756,116,0000000000000000
